inferred_type,title,address,placeId,maps_url
ATM,Yapıkredi,"Örnektepe, Etibank Cd. 59 C, 34445 Beyoğlu/İstanbul, Türkiye",ChIJ-dJmcjW3yhQRYRIjDTfjLtQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ-dJmcjW3yhQRYRIjDTfjLtQ
ATM,Yapıkredi,"Haznedar, Kınalı Cd. 21a, 34160 Güngören/İstanbul, Türkiye",ChIJkQ-xujC7yhQRDx3bKaBDxyw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJkQ-xujC7yhQRDx3bKaBDxyw
ATM,Yapıkredi,"Karadeniz, Eski Edirne Asf. No:408, 34250 Gaziosmanpaşa/İstanbul, Türkiye",ChIJK9ck0T2wyhQRzlkZbRRuuv4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJK9ck0T2wyhQRzlkZbRRuuv4
ATM,Yapıkredi,"Zafer, Madalyon Sk, 34194 Bahçelievler/İstanbul, Türkiye",ChIJ15YH_JakyhQRQfS_VOyvsmk,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ15YH_JakyhQRQfS_VOyvsmk
ATM,Yapıkredi,"Adnan Menderes Mahallesi, Turgut Özal Cd. No:74, 16000 Osmangazi̇/Bursa, Türkiye",ChIJ0fO_uoUUyhQRY6KT-2NZK_E,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ0fO_uoUUyhQRY6KT-2NZK_E
ATM,Yapıkredi,"Sümer, Şht. Er Yavuz Bahar Sk., 34025 Zeytinburnu/İstanbul, Türkiye",ChIJ69HmOnu7yhQR-aIX6CuVbQ0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ69HmOnu7yhQR-aIX6CuVbQ0
ATM,Yapıkredi,"Yenibağlar, Harbiye Cd. No:54, 16175 Osmangazi̇/Bursa, Türkiye",ChIJB_txT4sUyhQR7ewT__AvYIk,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJB_txT4sUyhQR7ewT__AvYIk
ATM,Yapıkredi,"4. Levent Mahallesi, Büyükdere Cd., 34415 Kağıthane/Beşiktaş/İstanbul, Türkiye",ChIJ7QKt7mS2yhQRKHV0bztOIM0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ7QKt7mS2yhQRKHV0bztOIM0
ATM,Yapıkredi,"Ön Cebeci Mah., Kıbrıs Cad , Kurtuluş 36/D, 06600 Çankaya/Ankara, Türkiye",ChIJBTevIE9O0xQRK7tOvlD8EM8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJBTevIE9O0xQRK7tOvlD8EM8
ATM,Yapıkredi,"Çobançeşme, Fatih Cd. No:11, 34196 Bahçelievler/İstanbul, Türkiye",ChIJo-ZiKpykyhQR8v6MJEBHNYc,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJo-ZiKpykyhQR8v6MJEBHNYc
ATM,Yapıkredi,"Osmaniye, Olgunlar Sokağı, 34146 Bakırköy/Bahçelievler/İstanbul, Türkiye",ChIJLcOoAkW7yhQRny8bWNu6w7A,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJLcOoAkW7yhQRny8bWNu6w7A
ATM,Yapıkredi,"Karapürçek, 406. Cadde Kardeşler Apt No:27, 06165 Altındağ/Ankara, Türkiye",ChIJpzDgh2xT0xQR-fgI_5NH1I8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJpzDgh2xT0xQR-fgI_5NH1I8
ATM,Yapıkredi,"Ortabağlar, Prof. Tezok Cd., 16310 Yıldırım/Bursa, Türkiye",ChIJjRkfY5Q-yhQRyryZeAXERUA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJjRkfY5Q-yhQRyryZeAXERUA
ATM,Yapıkredi,"İhsaniye, İzmir Yolu Cd, 16160 Nilüfer/Ni̇lüfer/Bursa, Türkiye",ChIJOeloAyYUyhQRux4a6W8Or5A,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJOeloAyYUyhQRux4a6W8Or5A
ATM,Yapıkredi,"Davutpaşa, Davutpaşa Cd. No:87, 34165 Esenler/İstanbul, Türkiye",ChIJuepwZum6yhQRz2_cYwfoR-0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJuepwZum6yhQRz2_cYwfoR-0
ATM,Yapıkredi,"Bahçeyaka, Şht. Mustafa Gürcan Cd. No:4, 07190 Döşemealtı/Antalya, Türkiye",ChIJkQTWTcGLwxQRx_PqYnHy3e0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJkQTWTcGLwxQRx_PqYnHy3e0
ATM,Yapıkredi,"Kemalpaşa, Sultan Murat Cd. No:1, 34295 Küçükçekmece/İstanbul, Türkiye",ChIJKy1OlomjyhQR_lZMCKC-a6w,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJKy1OlomjyhQR_lZMCKC-a6w
ATM,Yapıkredi,"Gazi, 35410 Gaziemir/İzmir, Türkiye",ChIJwXXtF9LfuxQRiDW5CHlVEfI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJwXXtF9LfuxQRiDW5CHlVEfI
ATM,Yapıkredi,"Dokuz Eylül, 35425 Gaziemir/İzmir, Türkiye",ChIJJYnOrmrguxQRPLnXvbbHBJE,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJJYnOrmrguxQRPLnXvbbHBJE
ATM,Yapıkredi,"Optimum Avm, Binbaşı Reşatbey, Akçay Cd. no:101, 35410 Gaziemir/İzmir, Türkiye",ChIJcWW1M7HfuxQR8K--5tSNGY0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJcWW1M7HfuxQR8K--5tSNGY0
ATM,Yapıkredi,"Fatih Sultan Mehmet, Balkan Cd. No:62, 34770 Ümraniye/İstanbul, Türkiye",ChIJiTstH9rIyhQRPBnUF1v5RdU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJiTstH9rIyhQRPBnUF1v5RdU
ATM,Yapıkredi,"Meclis, Sarıgazi, Atatürk Cd. No:123, 34785 Sancaktepe/İstanbul, Türkiye",ChIJ7SHogTbOyhQR4w_cjHiS1uE,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ7SHogTbOyhQR4w_cjHiS1uE
ATM,Yapıkredi,"Zühtüpaşa, Fahrettin Kerim Gökay Cd, 34722 Kadıköy/İstanbul, Türkiye",ChIJXSqyVXa4yhQR71MqSwJK_CQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJXSqyVXa4yhQR71MqSwJK_CQ
ATM,Yapıkredi,"Eğitim, MÜ Göztepe Kampüsü, 34722 Kadıköy/İstanbul, Türkiye",ChIJi8VmLInHyhQRZDWxlbIExFA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJi8VmLInHyhQRZDWxlbIExFA
ATM,Yapıkredi,"Abdurrahmangazi, Ebubekir Cd., 34885 Sancaktepe/İstanbul, Türkiye",ChIJtbNc5tnPyhQRAdzxfQ307VM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJtbNc5tnPyhQRAdzxfQ307VM
ATM,Yapıkredi,"İnönü, Demokrasi Cd. No:88, 34785 Sancaktepe/Istanbul - Asia, Türkiye",ChIJgXFQIDHOyhQRDfLWGb4l8lU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJgXFQIDHOyhQRDfLWGb4l8lU
ATM,Yapıkredi,"Örnek, Şht. Cahar Dudayev Cd. No:30, 34704 Ataşehir/İstanbul, Türkiye",ChIJIXFW29rHyhQRwlIcx1QChGQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJIXFW29rHyhQRwlIcx1QChGQ
ATM,Yapıkredi,"Selimiye, Harem Feribot İskelesi, 34668 Üsküdar/İstanbul, Türkiye",ChIJKbAIhTC4yhQRvOleyP3QPK4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJKbAIhTC4yhQRvOleyP3QPK4
ATM,Yapıkredi,"Etiler, Nisbetiye Cd No:93, 34337 Beşiktaş/İstanbul, Türkiye",ChIJm-9lABC2yhQRCgf3tqjKnlA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJm-9lABC2yhQRCgf3tqjKnlA
ATM,Yapıkredi,"Nisbetiye Mah., Etiler Mahallesi, Nisbetiye Cd Akmerkez AVM, 34335 Etiler-Beşiktaş/Beşiktaş/İstanbul, Türkiye",ChIJi6oJ02q2yhQRsgo3md05cfA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJi6oJ02q2yhQRsgo3md05cfA
ATM,Yapıkredi,"İlkyerleşim, Başkent Blv. No:202, 06370 Yenimahalle/Ankara, Türkiye",ChIJpaG3AtFJ0xQRIUexvlY81aQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJpaG3AtFJ0xQRIUexvlY81aQ
ATM,Yapıkredi,"Saray, 06980 Kazan/Kahramankazan/Ankara, Türkiye",ChIJcRDVdvIz0xQRWGHFNtLFKe0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJcRDVdvIz0xQRWGHFNtLFKe0
ATM,Yapıkredi,"Eryaman, Dil Devrimi Caddesi & 285. Sokak No:3, 06824 Etimesgut/Ankara, Türkiye",ChIJpWEVJ7Qw0xQRHqACc3tketY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJpWEVJ7Qw0xQRHqACc3tketY
ATM,Yapıkredi,"Ahmet Yesevi, Sapanca 310 Sk., 16140 Nilüfer/Ni̇lüfer/Bursa, Türkiye",ChIJjetebHATyhQRw7k4E96c9XE,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJjetebHATyhQRw7k4E96c9XE
ATM,Yapıkredi,"Geçit, Mudanya Yolu No:752, 16265 Osmangazi/Osmangazi̇/Bursa, Türkiye",ChIJY6BfUmITyhQR4Dy5ZmjrtSs,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJY6BfUmITyhQR4Dy5ZmjrtSs
ATM,Yapıkredi,"Atakent, 220. Sk, 34307 Küçükçekmece/İstanbul, Türkiye",ChIJwbEsJoOmyhQRF8Au8OcNdjU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJwbEsJoOmyhQRF8Au8OcNdjU
ATM,Yapıkredi,"Cennet, Hürriyet Cd. No:64, 34290 Küçükçekmece/İstanbul, Türkiye",ChIJHdsD58KjyhQRgS_XPQC6EIY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJHdsD58KjyhQRgS_XPQC6EIY
ATM,Yapıkredi,"Levent, Çamlık Cd., 34330 Beşiktaş/İstanbul, Türkiye",ChIJm8SPNG-2yhQR8eE3ermA27g,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJm8SPNG-2yhQR8eE3ermA27g
ATM,Yapıkredi,"Koca Mustafapaşa, Koca Mustafapaşa Cd., 34098 Fatih/İstanbul, Türkiye",ChIJ09-Zrsu7yhQRkhAHrk50kVM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ09-Zrsu7yhQRkhAHrk50kVM
ATM,Yapıkredi,"Reşitpaşa, Tuncay Artun Cd. No:19, 34467 Sarıyer/İstanbul, Türkiye",ChIJcSlL1PS1yhQRGL_uqFededk,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJcSlL1PS1yhQRGL_uqFededk
ATM,Yapıkredi,"Gülbahar, Cemal Sahir Sokaği Cad D:33, 34394 Şişli/İstanbul, Türkiye",ChIJg93pnVe2yhQRyjrShvGRvRc,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJg93pnVe2yhQRyjrShvGRvRc
ATM,Yapıkredi,"Cevizli, Carrefour Carrefour AVM, 34846 Maltepe/İstanbul, Türkiye",ChIJf7gVumzEyhQRf4lIgy2vmxM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJf7gVumzEyhQRf4lIgy2vmxM
ATM,Yapıkredi,"Balat, Vodina Cd. No:140, 34087 Fatih/İstanbul, Türkiye",ChIJe9-zZAO6yhQRKQyg0kM6Jag,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJe9-zZAO6yhQRKQyg0kM6Jag
ATM,Yapıkredi,"Atakent, 224. Sk., 34307 Küçükçekmece/İstanbul, Türkiye",ChIJIep7LoOmyhQRCX2GvRB6JiI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJIep7LoOmyhQRCX2GvRB6JiI
ATM,Yapıkredi,"Topçular, Osman Gazi Cd. Axis AVM No:2, 34055 Eyüp/Eyüpsultan/İstanbul, Türkiye",ChIJcci9HG-6yhQREAe0QdnsIEE,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJcci9HG-6yhQREAe0QdnsIEE
ATM,Yapıkredi,"Fevzi Çakmak, Cengiz Topel Cd. No:164, 34250 Gaziosmanpaşa/İstanbul, Türkiye",ChIJJXZWIV6wyhQRJnwvp509Mks,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJJXZWIV6wyhQRJnwvp509Mks
ATM,Yapıkredi,"Abdurrahmangazi, Fatih Blv. No:67, 34920 Sultanbeyli/İstanbul, Türkiye",ChIJ7-tMTWvQyhQRwTOx-c4qUgw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ7-tMTWvQyhQRwTOx-c4qUgw
ATM,Yapıkredi,"Fatih, 10900 Hasanbey Köyü/Gönen/Sancaktepe/Balıkesir, Türkiye",ChIJ93P9nVzFyhQR1LW_EPeznmA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ93P9nVzFyhQR1LW_EPeznmA
ATM,Yapıkredi,"Gebze OSB 2, 1600. Sok. & Gosb Çarşı Şubesi Meydan Binası No:601, 41420 Gebze/Çayırova/Kocaeli, Türkiye",ChIJLRlN-lsnyxQR6-xZhDgXikk,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJLRlN-lsnyxQR6-xZhDgXikk
ATM,Yapıkredi,"Aydınlı, İnolu Cad., 34953 Tuzla/İstanbul, Türkiye",ChIJkbLjIfTYyhQR6oU1vPsXYpI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJkbLjIfTYyhQR6oU1vPsXYpI
ATM,Yapıkredi,"Sanayi, 34906 Pendik/İstanbul, Türkiye",ChIJiz9gEWrbyhQRoxx1TknImlQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJiz9gEWrbyhQRoxx1TknImlQ
ATM,Yapıkredi,"Yenikent, Işıkyolu Sokak, 41400 Gebze/Kocaeli, Türkiye",ChIJ8_oXHaggyxQRJI2ophaICIY,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ8_oXHaggyxQRJI2ophaICIY
ATM,Yapıkredi,"Sultaniye, Balık Yolu Cd., 34573 Esenyurt/İstanbul, Türkiye",ChIJQ_6n0q2gyhQRydM7P_ycHG8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJQ_6n0q2gyhQRydM7P_ycHG8
ATM,Yapıkredi,"Yenikent, Eskule, 34510 Esenyurt/İstanbul, Türkiye",ChIJ_Z3EIqygyhQRgSW_dpP69Fc,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJ_Z3EIqygyhQRgSW_dpP69Fc
ATM,Yapıkredi,"Adnan Kahveci, Alemdağ Cd. No:2 D:39, 34528 Beylikdüzü/İstanbul, Türkiye",ChIJJa-iqapftRQR5sWhWO6pn0g,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJJa-iqapftRQR5sWhWO6pn0g
ATM,Yapıkredi,"Adnan Kahveci, Yavuz Sultan Selim Blv. Paradise AVM, 34528 Beylikdüzü/İstanbul, Türkiye",ChIJSy-x2kxetRQRPX7wJJ4A6_w,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJSy-x2kxetRQRPX7wJJ4A6_w
ATM,Yapıkredi,"Mustafa Kemal Paşa, Beyoğlu Cd. No:65, 34320 Avcılar/İstanbul, Türkiye",ChIJA81Ho--gyhQR5lYs6h2NGPU,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJA81Ho--gyhQR5lYs6h2NGPU
ATM,Yapıkredi,"Fatih, Rıza Küçükoğlupaşa Cd. No:2, 34500 Büyükçekmece/İstanbul, Türkiye",ChIJlR2YFXletRQR2AiJfGMRSTo,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi&query_place_id=ChIJlR2YFXletRQR2AiJfGMRSTo
ATM,Yapıkredi ATM,"İnönü, Carrefour AVM, 06370 Yenimahalle/Ankara, Türkiye",ChIJyRqlqDlI0xQRrl99oYZvk6Q,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJyRqlqDlI0xQRrl99oYZvk6Q
ATM,Yapıkredi ATM,"Yenişehir, Fevzi Çakmak Cd., 71450 Karacaali/Yahşihan/Kırıkkale, Türkiye",ChIJ00yG3GLggUARXqET3Ev0YC0,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ00yG3GLggUARXqET3Ev0YC0
ATM,Yapıkredi ATM,"Nur, Diyarbakır Blv. No:10, 47200 Mardin Merkez/Mardin, Türkiye",ChIJK56xLRiPCkARxqhhP77YdrQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJK56xLRiPCkARxqhhP77YdrQ
ATM,Yapıkredi ATM,"Şeker, Çevre Yolu Cd. No:292, 54100 Adapazarı/Sakarya, Türkiye",ChIJU-OytNr3nUARFljSI4np6nM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJU-OytNr3nUARFljSI4np6nM
ATM,Yapıkredi ATM,"Arifbey, 54580 Arifiye/Sakarya, Türkiye",ChIJfR5ek_WxzBQROrBRFVqNn8w,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJfR5ek_WxzBQROrBRFVqNn8w
ATM,Yapıkredi ATM,"Yurt, 71249. Sk. No:1, 01170 Dörtler Köyü/Çukurova/Adana, Türkiye",ChIJx0OCidWIKBURLNVcReCVgSw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJx0OCidWIKBURLNVcReCVgSw
ATM,Yapıkredi ATM,"Aktepe, Atatürk Cd., 31710 Hassa/Hatay, Türkiye",ChIJ_62-_OBzLxURtKitX-uLHC4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ_62-_OBzLxURtKitX-uLHC4
ATM,Yapıkredi ATM,"Kazım Karabekir, Hoca Ahmet Yesevi Cd. No:117, 34203 Bağcılar/İstanbul, Türkiye",ChIJI-HIrdikyhQRmNqgsK7bpWk,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJI-HIrdikyhQRmNqgsK7bpWk
ATM,Yapıkredi ATM,"Atatürk, Sakarya Blv. No:139, 07020 Kepez/Antalya, Türkiye",ChIJA-hwRr6PwxQRLerxTzBWPME,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJA-hwRr6PwxQRLerxTzBWPME
ATM,Yapıkredi ATM,"Çankaya, Dikmen Cd, 06460 Çankaya/Ankara, Türkiye",ChIJU4QH08ZF0xQRfXIb8INPWJI,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJU4QH08ZF0xQRfXIb8INPWJI
ATM,Yapıkredi ATM,"Selçuklu, Ahi Mesut Blv No:86, 06940 Sincan Osb/Sincan/Ankara, Türkiye",ChIJdS-LTWg60xQRJ9VI2eN7w-o,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJdS-LTWg60xQRJ9VI2eN7w-o
ATM,Yapıkredi ATM,"Altayçeşme, Atatürk Cd. İçıldır Apt. 57/40, 34843 Maltepe/İstanbul, Türkiye",ChIJM-U5JqTGyhQRqDgc-H4nac4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJM-U5JqTGyhQRqDgc-H4nac4
ATM,Yapıkredi ATM,"Nilüferköy, Organize Sanayi Bölgesi, Sarı Caddesi, 16140 Ni̇lüfer/Bursa, Türkiye",ChIJ7y09dHEUyhQR7xtUlrhytT4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ7y09dHEUyhQR7xtUlrhytT4
ATM,Yapıkredi ATM,"Fevzi Çakmak, Yıldırım Beyazıt Caddesi, Yenıbosna 83/A, 34194 Bahçelievler/İstanbul, Türkiye",ChIJV4rgSsCkyhQRLH1EDTfgxgQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJV4rgSsCkyhQRLH1EDTfgxgQ
ATM,Yapıkredi ATM,"Gaziakdemir, Dr. Sadık Ahmet Cd. No:201, 16190 Osmangazi̇/Bursa, Türkiye",ChIJSYqOZR0-yhQRGhfYys4g2v8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJSYqOZR0-yhQRGhfYys4g2v8
ATM,Yapıkredi ATM,"Nine Hatun, Çinçindere Cd. No:3, 34220 Esenler/İstanbul, Türkiye",ChIJkdnpasa6yhQRxnihljndnHs,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJkdnpasa6yhQRxnihljndnHs
ATM,Yapıkredi ATM,"Çamlıca, Birlik Cd. No:44, 26180 Tepebaşı/Eskişehir, Türkiye",ChIJHxAIcAAXzBQR7wcKoe57C94,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJHxAIcAAXzBQR7wcKoe57C94
ATM,Yapıkredi ATM,"Camikebir, Unnamed Road, 10330 Sındırgı/Balıkesir, Türkiye",ChIJ85a73B2XtxQRtzZql--9sr4,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ85a73B2XtxQRtzZql--9sr4
ATM,Yapıkredi ATM,"Balkan, Mevlana Sk., 16285 Ni̇lüfer/Bursa, Türkiye",ChIJD0-l2KoPyhQRERufDJcMutA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJD0-l2KoPyhQRERufDJcMutA
ATM,Yapıkredi ATM,"Kavaklıdere Mah, İran Cd. No:6, 06700 Çankaya/Ankara, Türkiye",ChIJ56w5YZhP0xQR3hEKRXVqW4w,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ56w5YZhP0xQR3hEKRXVqW4w
ATM,Yapıkredi ATM,"Fabrikalar, Dumlupınar Blv. Yanyolu No:49, 07090 Kepez/Antalya, Türkiye",ChIJv2cjXCuOwxQRByCDlfcHtSw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJv2cjXCuOwxQRByCDlfcHtSw
ATM,Yapıkredi ATM,"Çınar, Rıfkı Tongsir Cd. No:109, 34841 Maltepe/İstanbul, Türkiye",ChIJm1U1947GyhQRK_9-ZZCgtmw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJm1U1947GyhQRK_9-ZZCgtmw
ATM,Yapıkredi ATM,"Bahçeşehir 2. Kısım, Boğazköy Cd., 34488 Başakşehir/İstanbul, Türkiye",ChIJ3TV08IRYtRQRiJM4U-CR9RM,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ3TV08IRYtRQRiJM4U-CR9RM
ATM,Yapıkredi ATM,"Camikebir, Belediye Sk. No:13, 54700 Geyve/Sakarya, Türkiye",ChIJ1-xACoSYzBQRTZRcEdUdnIA,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM&query_place_id=ChIJ1-xACoSYzBQRTZRcEdUdnIA
ATM,Yapıkredi ATM Gültepe,"Büyükdere, Halk Cd. No:136, 26040 Odunpazarı/Eskişehir, Türkiye",ChIJ2yf_0AAXzBQRoonLJJDMl2c,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20ATM%20G%C3%BCltepe&query_place_id=ChIJ2yf_0AAXzBQRoonLJJDMl2c
ATM,Yapıkredi Atm,"Cumhuriyet, İsmet İnönü Cd. No:59, 03140 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye",ChIJy8S-D7cXzxQRyK-nl0EFMOw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJy8S-D7cXzxQRyK-nl0EFMOw
ATM,Yapıkredi Atm,"Bakırcılar, Atatürk Cd. No:2, 48570 Kavaklıdere/Muğla, Türkiye",ChIJD8FAADRBvxQR3WG9zXlnGNw,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJD8FAADRBvxQR3WG9zXlnGNw
ATM,Yapıkredi Atm,"Denizli OSB, 20330 Honaz/Denizli, Türkiye",ChIJe-FPd9IZxxQRE8rc1xcVp3U,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJe-FPd9IZxxQRE8rc1xcVp3U
ATM,Yapıkredi Atm,"Alidede, Saydam Cd., 01030 Seyhan/Adana, Türkiye",ChIJU45itYqFKBURUFRX5t2LOys,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJU45itYqFKBURUFRX5t2LOys
ATM,Yapıkredi Atm,"İstiklal, Bakımyurdu Cd. No:22, 01070 Seyhan/Adana, Türkiye",ChIJA4gR8FePKBURySDhl8pauuQ,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJA4gR8FePKBURySDhl8pauuQ
ATM,Yapıkredi Atm,"Yenibaraj, Bülent Angın Blv., 01140 Seyhan/Adana, Türkiye",ChIJcdNx7yOPKBURiwdHyo961z8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJcdNx7yOPKBURiwdHyo961z8
ATM,Yapıkredi Atm,"Yenimahalle, Bağcılar Asf Cd No:174, 34210 Bağcılar/İstanbul, Türkiye",ChIJjXgtpTulyhQR5Hrnm9HmCU8,https://www.google.com/maps/search/?api=1&query=Yap%C4%B1kredi%20Atm&query_place_id=ChIJjXgtpTulyhQR5Hrnm9HmCU8
